trip_id,datetime,hour,day_of_week,month,is_weekend,pickup_neighborhood,dropoff_neighborhood,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,demand_score,trip_count
GEO05606,2023-01-03 09:11:00,9,1,1,0,Downtown,Little Havana,25.775708,-80.200163,25.770764,-80.230826,0.53,1
GEO05607,2023-09-04 23:35:00,23,0,9,0,Doral,Doral,25.838004,-80.352704,25.81831,-80.349279,0.428,1
GEO05608,2023-04-03 02:16:00,2,0,4,0,Downtown,Brickell,25.780308,-80.192887,25.758702,-80.184153,0.45,1
GEO05609,2023-10-02 01:51:00,1,0,10,0,Brickell,Coral Gables,25.752178,-80.184974,25.728808,-80.274235,0.637,1
GEO05610,2023-08-05 14:55:00,14,5,8,1,Doral,Coconut Grove,25.824959,-80.36287,25.728992,-80.234827,0.318,1
GEO05611,2023-09-15 16:41:00,16,4,9,0,Aventura,Brickell,25.96341,-80.141368,25.760116,-80.182667,0.371,1
GEO05612,2023-08-25 15:21:00,15,4,8,0,Downtown,Little Havana,25.779417,-80.197785,25.769589,-80.232886,0.372,1
GEO05613,2023-08-20 09:04:00,9,6,8,1,Midtown,Doral,25.814567,-80.191105,25.83036,-80.352811,0.638,1
GEO05614,2023-11-09 04:46:00,4,3,11,0,Doral,Aventura,25.826741,-80.359917,25.951102,-80.14457,0.41,1
GEO05615,2023-08-01 00:44:00,0,1,8,0,Little Havana,Aventura,25.766576,-80.228341,25.957556,-80.147739,0.491,1
GEO05616,2023-04-04 22:29:00,22,1,4,0,Doral,South Beach,25.812369,-80.351474,25.799008,-80.128714,0.336,1
GEO05617,2023-12-24 18:13:00,18,6,12,1,Downtown,Coconut Grove,25.781289,-80.201536,25.735949,-80.243278,0.748,1
GEO05618,2023-05-27 09:30:00,9,5,5,1,South Beach,Brickell,25.791474,-80.130143,25.757739,-80.200024,0.669,1
GEO05619,2023-03-02 02:23:00,2,3,3,0,Downtown,Wynwood,25.77996,-80.18922,25.79832,-80.203058,0.551,1
GEO05620,2023-02-01 14:01:00,14,2,2,0,Aventura,Aventura,25.957584,-80.13234,25.967362,-80.137579,0.365,1
GEO05621,2023-05-10 16:01:00,16,2,5,0,Coral Gables,Little Havana,25.716856,-80.260814,25.757259,-80.239436,0.413,1
GEO05622,2023-12-28 04:28:00,4,3,12,0,Little Havana,Wynwood,25.766353,-80.225101,25.796229,-80.209573,0.409,1
GEO05623,2023-12-12 05:51:00,5,1,12,0,Coconut Grove,Aventura,25.727875,-80.236539,25.951659,-80.134177,0.32,1
GEO05624,2023-11-22 20:10:00,20,2,11,0,Doral,Downtown,25.828733,-80.335079,25.769311,-80.208914,0.4,1
GEO05625,2023-08-03 06:55:00,6,3,8,0,Little Havana,South Beach,25.761933,-80.232526,25.787284,-80.133915,0.373,1
GEO05626,2023-03-08 20:04:00,20,2,3,0,Wynwood,Wynwood,25.79666,-80.204153,25.79623,-80.194014,0.512,1
GEO05627,2023-10-13 15:34:00,15,4,10,0,Downtown,Brickell,25.786772,-80.198318,25.758388,-80.190787,0.279,1
GEO05628,2023-06-02 11:39:00,11,4,6,0,South Beach,Midtown,25.776214,-80.142802,25.81203,-80.196344,0.433,1
GEO05629,2023-07-25 12:14:00,12,1,7,0,Doral,Doral,25.820478,-80.35526,25.813458,-80.357628,0.346,1
GEO05630,2023-06-01 02:33:00,2,3,6,0,Downtown,Midtown,25.765519,-80.200884,25.816219,-80.202294,0.535,1
GEO05631,2023-12-15 16:11:00,16,4,12,0,Midtown,Brickell,25.807988,-80.201832,25.750331,-80.196402,0.439,1
GEO05632,2023-07-15 13:37:00,13,5,7,1,Brickell,Downtown,25.757019,-80.187708,25.762081,-80.204174,0.57,1
GEO05633,2023-11-11 08:24:00,8,5,11,1,Midtown,Aventura,25.800632,-80.191773,25.952421,-80.12873,0.597,1
GEO05634,2023-06-08 05:34:00,5,3,6,0,Downtown,Wynwood,25.774583,-80.195137,25.798083,-80.201162,0.348,1
GEO05635,2023-09-30 09:28:00,9,5,9,1,South Beach,Aventura,25.782075,-80.140342,25.959952,-80.145201,0.613,1
GEO05636,2023-02-10 21:14:00,21,4,2,0,Aventura,Doral,25.96252,-80.137755,25.814335,-80.364988,0.351,1
GEO05637,2023-11-12 17:35:00,17,6,11,1,Brickell,Brickell,25.760369,-80.192558,25.750197,-80.202378,0.645,1
GEO05638,2023-03-27 06:47:00,6,0,3,0,South Beach,Doral,25.794529,-80.135497,25.822057,-80.348849,0.379,1
GEO05639,2023-09-25 13:18:00,13,0,9,0,Midtown,Midtown,25.816202,-80.196759,25.806964,-80.196277,0.334,1
GEO05640,2023-09-04 17:24:00,17,0,9,0,Aventura,Midtown,25.96279,-80.134052,25.811952,-80.19878,0.579,1
GEO05641,2023-06-23 05:30:00,5,4,6,0,Downtown,Coral Gables,25.762438,-80.195161,25.71636,-80.269691,0.364,1
GEO05642,2023-01-15 23:15:00,23,6,1,1,South Beach,Downtown,25.789183,-80.131509,25.786957,-80.195434,0.914,1
GEO05643,2023-09-05 14:35:00,14,1,9,0,Midtown,Aventura,25.814432,-80.195131,25.947949,-80.13847,0.366,1
GEO05644,2023-01-04 13:11:00,13,2,1,0,South Beach,South Beach,25.781841,-80.134013,25.789382,-80.123674,0.498,1
GEO05645,2023-04-24 08:40:00,8,0,4,0,Wynwood,Midtown,25.803872,-80.203221,25.8116,-80.199422,0.526,1
GEO05646,2023-11-22 22:23:00,22,2,11,0,Aventura,Downtown,25.952104,-80.121547,25.766325,-80.19258,0.417,1
GEO05647,2023-04-09 20:08:00,20,6,4,1,Midtown,Little Havana,25.809397,-80.191001,25.76312,-80.226269,0.48,1
GEO05648,2023-08-20 15:41:00,15,6,8,1,South Beach,Wynwood,25.777528,-80.132845,25.798628,-80.203124,0.591,1
GEO05649,2023-05-11 10:13:00,10,3,5,0,Little Havana,Brickell,25.762217,-80.226127,25.755775,-80.193661,0.36,1
GEO05650,2023-03-06 14:14:00,14,0,3,0,Little Havana,Brickell,25.770586,-80.233232,25.757255,-80.188407,0.409,1
GEO05651,2023-08-18 00:19:00,0,4,8,0,Coconut Grove,Coconut Grove,25.73757,-80.240209,25.729183,-80.234517,0.51,1
GEO05652,2023-01-22 23:09:00,23,6,1,1,Wynwood,Midtown,25.804032,-80.198139,25.812599,-80.192142,0.84,1
GEO05653,2023-07-30 16:38:00,16,6,7,1,Wynwood,Coral Gables,25.799559,-80.196367,25.727686,-80.271156,0.504,1
GEO05654,2023-04-25 18:50:00,18,1,4,0,Aventura,Aventura,25.95991,-80.138673,25.966808,-80.142037,0.506,1
GEO05655,2023-08-23 20:02:00,20,2,8,0,Coconut Grove,Midtown,25.726734,-80.243693,25.802537,-80.197945,0.446,1
GEO05656,2023-09-02 17:34:00,17,5,9,1,Doral,Brickell,25.823733,-80.352166,25.764525,-80.198423,0.609,1
GEO05657,2023-08-04 20:50:00,20,4,8,0,Doral,Midtown,25.835681,-80.361908,25.816943,-80.191156,0.334,1
GEO05658,2023-11-27 14:14:00,14,0,11,0,Little Havana,Little Havana,25.762946,-80.240402,25.765791,-80.232922,0.402,1
GEO05659,2023-06-25 12:38:00,12,6,6,1,Coconut Grove,Midtown,25.730725,-80.242307,25.809089,-80.192751,0.454,1
GEO05660,2023-05-23 16:42:00,16,1,5,0,Coconut Grove,South Beach,25.730782,-80.235573,25.803426,-80.126633,0.428,1
GEO05661,2023-04-27 06:11:00,6,3,4,0,Aventura,Midtown,25.953937,-80.138323,25.810385,-80.191818,0.347,1
GEO05662,2023-02-06 22:10:00,22,0,2,0,South Beach,Coral Gables,25.783542,-80.12215,25.714302,-80.26947,0.722,1
GEO05663,2023-06-30 17:29:00,17,4,6,0,Downtown,Coconut Grove,25.783817,-80.194873,25.735134,-80.234138,0.445,1
GEO05664,2023-08-05 05:15:00,5,5,8,1,Wynwood,Brickell,25.800389,-80.200439,25.756579,-80.194239,0.489,1
GEO05665,2023-06-10 18:53:00,18,5,6,1,Wynwood,Midtown,25.803052,-80.200799,25.809038,-80.196982,0.635,1
GEO05666,2023-03-23 13:17:00,13,3,3,0,Midtown,South Beach,25.811114,-80.1988,25.792601,-80.130902,0.328,1
GEO05667,2023-04-16 01:05:00,1,6,4,1,Downtown,South Beach,25.776821,-80.196796,25.797694,-80.134382,0.494,1
GEO05668,2023-05-06 18:32:00,18,5,5,1,Little Havana,Brickell,25.772207,-80.232942,25.757202,-80.190194,0.591,1
GEO05669,2023-02-16 12:09:00,12,3,2,0,Little Havana,Brickell,25.76067,-80.234582,25.759982,-80.198832,0.438,1
GEO05670,2023-08-06 17:39:00,17,6,8,1,Downtown,Brickell,25.772431,-80.185094,25.755061,-80.186384,0.526,1
GEO05671,2023-02-08 01:34:00,1,2,2,0,Midtown,Coral Gables,25.812278,-80.194827,25.715307,-80.271759,0.525,1
GEO05672,2023-07-07 06:13:00,6,4,7,0,Little Havana,Doral,25.767951,-80.219636,25.814096,-80.35699,0.384,1
GEO05673,2023-04-12 10:25:00,10,2,4,0,Coral Gables,Aventura,25.716286,-80.274281,25.953561,-80.127834,0.373,1
GEO05674,2023-12-02 14:31:00,14,5,12,1,Brickell,Downtown,25.75751,-80.194685,25.787248,-80.18976,0.49,1
GEO05675,2023-12-04 19:23:00,19,0,12,0,Wynwood,Coconut Grove,25.804311,-80.196175,25.735385,-80.233274,0.565,1
GEO05676,2023-06-25 19:36:00,19,6,6,1,Downtown,Aventura,25.76909,-80.19492,25.95812,-80.131585,0.646,1
GEO05677,2023-06-15 20:15:00,20,3,6,0,Wynwood,Midtown,25.800299,-80.199254,25.811872,-80.192414,0.364,1
GEO05678,2023-10-16 22:40:00,22,0,10,0,Midtown,Aventura,25.805769,-80.188916,25.967003,-80.134658,0.596,1
GEO05679,2023-05-27 02:35:00,2,5,5,1,Downtown,Coconut Grove,25.775994,-80.200538,25.728243,-80.24328,0.63,1
GEO05680,2023-07-07 04:51:00,4,4,7,0,Downtown,Little Havana,25.773623,-80.205123,25.766803,-80.232647,0.446,1
GEO05681,2023-09-29 20:32:00,20,4,9,0,Downtown,Midtown,25.766285,-80.194589,25.804003,-80.192252,0.378,1
GEO05682,2023-11-09 20:45:00,20,3,11,0,Midtown,Brickell,25.815702,-80.199137,25.754716,-80.19148,0.403,1
GEO05683,2023-09-09 09:45:00,9,5,9,1,Brickell,Coral Gables,25.761222,-80.191688,25.733901,-80.256863,0.431,1
GEO05684,2023-12-07 04:30:00,4,3,12,0,South Beach,Midtown,25.78182,-80.14596,25.805378,-80.196429,0.449,1
GEO05685,2023-10-08 04:19:00,4,6,10,1,Doral,Downtown,25.804225,-80.351695,25.777433,-80.211665,0.389,1
GEO05686,2023-12-16 07:11:00,7,5,12,1,Brickell,Coconut Grove,25.75609,-80.194177,25.739462,-80.238368,0.671,1
GEO05687,2023-12-26 05:37:00,5,1,12,0,Wynwood,Doral,25.798225,-80.200138,25.810864,-80.368675,0.642,1
GEO05688,2023-05-09 02:11:00,2,1,5,0,Wynwood,Downtown,25.805034,-80.207937,25.771991,-80.19702,0.692,1
GEO05689,2023-12-04 05:22:00,5,0,12,0,South Beach,Coconut Grove,25.792699,-80.133902,25.728347,-80.239411,0.459,1
GEO05690,2023-11-08 08:05:00,8,2,11,0,Coconut Grove,Little Havana,25.72983,-80.242882,25.76557,-80.228393,0.577,1
GEO05691,2023-03-20 10:19:00,10,0,3,0,Midtown,Doral,25.81406,-80.190951,25.817189,-80.345133,0.388,1
GEO05692,2023-02-28 06:51:00,6,1,2,0,Midtown,Aventura,25.809187,-80.193178,25.949307,-80.148022,0.429,1
GEO05693,2023-04-30 08:51:00,8,6,4,1,South Beach,Brickell,25.786474,-80.126793,25.764703,-80.192915,0.589,1
GEO05694,2023-02-05 06:13:00,6,6,2,1,South Beach,Coconut Grove,25.784915,-80.127325,25.728932,-80.245992,0.547,1
GEO05695,2023-08-10 22:11:00,22,3,8,0,Little Havana,Aventura,25.763391,-80.232831,25.95071,-80.137741,0.518,1
GEO05696,2023-08-01 02:11:00,2,1,8,0,South Beach,Aventura,25.784873,-80.136574,25.954255,-80.146654,0.715,1
GEO05697,2023-03-07 03:49:00,3,1,3,0,Little Havana,Coral Gables,25.768669,-80.232063,25.720777,-80.279114,0.48,1
GEO05698,2023-12-23 22:13:00,22,5,12,1,Aventura,Coral Gables,25.963525,-80.126852,25.718664,-80.272444,0.594,1
GEO05699,2023-10-14 01:10:00,1,5,10,1,Little Havana,Brickell,25.770192,-80.233034,25.762344,-80.193044,0.586,1
GEO05700,2023-10-07 20:33:00,20,5,10,1,Wynwood,Wynwood,25.788353,-80.205256,25.809187,-80.194778,0.44,1
GEO05701,2023-06-04 11:10:00,11,6,6,1,Coconut Grove,Coral Gables,25.720737,-80.242947,25.709656,-80.272075,0.51,1
GEO05702,2023-02-25 21:36:00,21,5,2,1,Downtown,Downtown,25.754147,-80.203003,25.788004,-80.191332,0.522,1
GEO05703,2023-12-10 06:12:00,6,6,12,1,Brickell,Coral Gables,25.748249,-80.189302,25.720538,-80.266699,0.467,1
GEO05704,2023-04-30 13:56:00,13,6,4,1,Midtown,Midtown,25.809629,-80.198283,25.814157,-80.189914,0.417,1
GEO05705,2023-01-28 09:59:00,9,5,1,1,South Beach,Coral Gables,25.790423,-80.127496,25.719658,-80.271904,0.729,1
GEO05706,2023-02-05 15:05:00,15,6,2,1,Downtown,Coconut Grove,25.780801,-80.204967,25.725839,-80.237945,0.479,1
GEO05707,2023-10-16 02:39:00,2,0,10,0,Midtown,Wynwood,25.812708,-80.191665,25.803104,-80.198881,0.644,1
GEO05708,2023-05-29 01:20:00,1,0,5,0,Little Havana,Wynwood,25.774346,-80.229608,25.797135,-80.200131,0.482,1
GEO05709,2023-03-23 00:48:00,0,3,3,0,Coral Gables,Doral,25.710686,-80.267823,25.82669,-80.354023,0.464,1
GEO05710,2023-07-08 13:01:00,13,5,7,1,Wynwood,Coconut Grove,25.801686,-80.202313,25.731439,-80.231093,0.478,1
GEO05711,2023-09-23 15:49:00,15,5,9,1,Midtown,Brickell,25.816977,-80.199086,25.770554,-80.193214,0.499,1
GEO05712,2023-08-21 11:48:00,11,0,8,0,Midtown,South Beach,25.807267,-80.201238,25.77973,-80.13137,0.334,1
GEO05713,2023-12-01 14:09:00,14,4,12,0,Little Havana,Midtown,25.764631,-80.228536,25.813365,-80.19253,0.359,1
GEO05714,2023-04-11 21:31:00,21,1,4,0,Coconut Grove,Midtown,25.74158,-80.235646,25.814535,-80.190415,0.387,1
GEO05715,2023-02-09 02:41:00,2,3,2,0,Midtown,Brickell,25.809028,-80.193666,25.762255,-80.196563,0.659,1
GEO05716,2023-01-29 10:49:00,10,6,1,1,Wynwood,Wynwood,25.798908,-80.200398,25.80571,-80.197419,0.524,1
GEO05717,2023-01-16 06:48:00,6,0,1,0,Wynwood,Little Havana,25.79437,-80.20329,25.76579,-80.235908,0.446,1
GEO05718,2023-04-16 01:27:00,1,6,4,1,Coconut Grove,South Beach,25.735325,-80.233422,25.789264,-80.138945,0.638,1
GEO05719,2023-01-07 11:38:00,11,5,1,1,South Beach,Brickell,25.794565,-80.126438,25.759671,-80.202393,0.603,1
GEO05720,2023-11-02 12:25:00,12,3,11,0,Brickell,Coconut Grove,25.769821,-80.188531,25.725741,-80.242588,0.367,1
GEO05721,2023-05-07 06:44:00,6,6,5,1,Downtown,Downtown,25.782988,-80.186686,25.776947,-80.192751,0.31,1
GEO05722,2023-01-14 18:31:00,18,5,1,1,Aventura,Coconut Grove,25.957204,-80.140256,25.736612,-80.243732,0.677,1
GEO05723,2023-12-02 01:35:00,1,5,12,1,Little Havana,Coral Gables,25.770913,-80.223656,25.721325,-80.262291,0.687,1
GEO05724,2023-07-27 10:56:00,10,3,7,0,Midtown,Downtown,25.812388,-80.20115,25.770074,-80.204049,0.391,1
GEO05725,2023-05-27 22:34:00,22,5,5,1,Little Havana,South Beach,25.763962,-80.228362,25.787849,-80.120333,0.539,1
GEO05726,2023-05-05 14:21:00,14,4,5,0,South Beach,Midtown,25.803378,-80.117763,25.80979,-80.18587,0.365,1
GEO05727,2023-09-26 10:58:00,10,1,9,0,Midtown,Coconut Grove,25.806529,-80.193514,25.739661,-80.244213,0.378,1
GEO05728,2023-10-09 10:47:00,10,0,10,0,Downtown,Coconut Grove,25.779486,-80.207337,25.732531,-80.231937,0.374,1
GEO05729,2023-10-22 13:50:00,13,6,10,1,Coconut Grove,Coral Gables,25.735353,-80.232718,25.726073,-80.279427,0.455,1
GEO05730,2023-03-26 07:27:00,7,6,3,1,Little Havana,Brickell,25.762314,-80.224561,25.766763,-80.194275,0.581,1
GEO05731,2023-04-11 12:56:00,12,1,4,0,Coconut Grove,Coconut Grove,25.731528,-80.239174,25.73024,-80.238611,0.439,1
GEO05732,2023-03-16 07:34:00,7,3,3,0,Brickell,Downtown,25.745226,-80.178479,25.767299,-80.20242,0.561,1
GEO05733,2023-08-04 08:33:00,8,4,8,0,Coral Gables,Brickell,25.714726,-80.2539,25.765956,-80.186452,0.592,1
GEO05734,2023-12-31 08:06:00,8,6,12,1,Coral Gables,South Beach,25.736145,-80.263793,25.785532,-80.123808,0.504,1
GEO05735,2023-08-23 10:22:00,10,2,8,0,Downtown,Little Havana,25.773345,-80.194882,25.760281,-80.227907,0.403,1
GEO05736,2023-01-20 03:16:00,3,4,1,0,Little Havana,Doral,25.766673,-80.231871,25.829974,-80.342934,0.442,1
GEO05737,2023-09-20 03:07:00,3,2,9,0,Brickell,Midtown,25.75748,-80.191532,25.804912,-80.194348,0.32,1
GEO05738,2023-04-02 17:07:00,17,6,4,1,Coconut Grove,Aventura,25.739049,-80.247323,25.954293,-80.133233,0.687,1
GEO05739,2023-12-26 12:57:00,12,1,12,0,South Beach,Brickell,25.792462,-80.129601,25.756736,-80.195095,0.716,1
GEO05740,2023-04-12 12:04:00,12,2,4,0,Downtown,South Beach,25.783805,-80.188335,25.796883,-80.132351,0.471,1
GEO05741,2023-01-12 10:21:00,10,3,1,0,South Beach,Brickell,25.778312,-80.129166,25.752423,-80.190833,0.611,1
GEO05742,2023-07-14 11:58:00,11,4,7,0,Coral Gables,Coconut Grove,25.712422,-80.27177,25.739607,-80.244706,0.326,1
GEO05743,2023-09-14 07:24:00,7,3,9,0,Doral,Midtown,25.825861,-80.355179,25.810507,-80.196724,0.431,1
GEO05744,2023-04-29 15:28:00,15,5,4,1,Wynwood,Brickell,25.795053,-80.211793,25.769475,-80.186043,0.432,1
GEO05745,2023-01-14 06:18:00,6,5,1,1,Brickell,Midtown,25.761626,-80.191272,25.813488,-80.190434,0.507,1
GEO05746,2023-06-11 08:21:00,8,6,6,1,South Beach,South Beach,25.784476,-80.133177,25.784401,-80.131239,0.587,1
GEO05747,2023-07-30 13:01:00,13,6,7,1,Coral Gables,Aventura,25.716676,-80.268733,25.952299,-80.144542,0.372,1
GEO05748,2023-02-14 02:38:00,2,1,2,0,South Beach,Midtown,25.790291,-80.125839,25.817874,-80.196017,0.727,1
GEO05749,2023-03-12 04:31:00,4,6,3,1,Coconut Grove,Aventura,25.73904,-80.235366,25.952078,-80.14222,0.569,1
GEO05750,2023-10-28 15:58:00,15,5,10,1,Coral Gables,Doral,25.732896,-80.249128,25.819228,-80.358542,0.381,1
GEO05751,2023-08-16 23:55:00,23,2,8,0,Downtown,Midtown,25.78018,-80.205131,25.805425,-80.200126,0.54,1
GEO05752,2023-10-01 11:42:00,11,6,10,1,Coconut Grove,Downtown,25.739736,-80.238701,25.781914,-80.195067,0.4,1
GEO05753,2023-12-14 20:28:00,20,3,12,0,Downtown,Midtown,25.772859,-80.191593,25.805569,-80.19558,0.342,1
GEO05754,2023-07-04 01:34:00,1,1,7,0,South Beach,Coconut Grove,25.79195,-80.126399,25.727907,-80.247268,0.774,1
GEO05755,2023-12-21 08:54:00,8,3,12,0,Aventura,Aventura,25.952021,-80.133412,25.961906,-80.138308,0.585,1
GEO05756,2023-05-09 17:17:00,17,1,5,0,Doral,Aventura,25.81983,-80.352183,25.949366,-80.130328,0.578,1
GEO05757,2023-01-08 22:26:00,22,6,1,1,Downtown,Coconut Grove,25.769389,-80.199806,25.727362,-80.240298,0.679,1
GEO05758,2023-12-31 21:36:00,21,6,12,1,Wynwood,Aventura,25.798581,-80.196747,25.955718,-80.12785,0.596,1
GEO05759,2023-11-10 23:24:00,23,4,11,0,Downtown,Doral,25.769156,-80.198883,25.817407,-80.348214,0.393,1
GEO05760,2023-12-23 15:53:00,15,5,12,1,Wynwood,Midtown,25.792174,-80.196875,25.812543,-80.203295,0.624,1
GEO05761,2023-01-07 03:26:00,3,5,1,1,Wynwood,South Beach,25.80263,-80.199487,25.794502,-80.132982,0.605,1
GEO05762,2023-02-04 20:28:00,20,5,2,1,Wynwood,Downtown,25.79647,-80.194699,25.784968,-80.197034,0.522,1
GEO05763,2023-10-24 21:50:00,21,1,10,0,Coconut Grove,South Beach,25.736609,-80.235083,25.784051,-80.135211,0.342,1
GEO05764,2023-04-30 10:43:00,10,6,4,1,Aventura,South Beach,25.945566,-80.134008,25.795284,-80.122681,0.383,1
GEO05765,2023-04-19 17:14:00,17,2,4,0,Coral Gables,Brickell,25.722462,-80.275313,25.756095,-80.187048,0.547,1
GEO05766,2023-09-21 19:31:00,19,3,9,0,Coral Gables,Midtown,25.722576,-80.287935,25.811454,-80.196955,0.558,1
GEO05767,2023-01-24 01:05:00,1,1,1,0,South Beach,Little Havana,25.785731,-80.135734,25.7603,-80.223324,0.811,1
GEO05768,2023-02-22 04:43:00,4,2,2,0,Coral Gables,Little Havana,25.715509,-80.26904,25.775655,-80.23096,0.353,1
GEO05769,2023-12-02 10:28:00,10,5,12,1,Doral,Coconut Grove,25.827743,-80.360071,25.728798,-80.238405,0.34,1
GEO05770,2023-10-17 09:35:00,9,1,10,0,Doral,Brickell,25.810818,-80.366855,25.758718,-80.199532,0.44,1
GEO05771,2023-03-30 20:45:00,20,3,3,0,Brickell,Doral,25.763397,-80.193149,25.814204,-80.360427,0.384,1
GEO05772,2023-10-05 06:40:00,6,3,10,0,South Beach,Coral Gables,25.793288,-80.126846,25.714767,-80.272805,0.319,1
GEO05773,2023-08-30 22:22:00,22,2,8,0,Downtown,Brickell,25.770909,-80.202185,25.760433,-80.186869,0.452,1
GEO05774,2023-10-12 03:42:00,3,3,10,0,Coral Gables,Little Havana,25.717182,-80.278234,25.772618,-80.237593,0.372,1
GEO05775,2023-06-16 12:17:00,12,4,6,0,South Beach,Little Havana,25.77597,-80.13092,25.761553,-80.229363,0.42,1
GEO05776,2023-08-30 03:52:00,3,2,8,0,Midtown,Brickell,25.801529,-80.192177,25.75931,-80.194523,0.408,1
GEO05777,2023-03-08 23:46:00,23,2,3,0,Midtown,Brickell,25.806576,-80.190859,25.765357,-80.188861,0.645,1
GEO05778,2023-01-20 21:56:00,21,4,1,0,Aventura,Aventura,25.961206,-80.130072,25.955515,-80.13253,0.43,1
GEO05779,2023-02-07 23:59:00,23,1,2,0,Coconut Grove,Wynwood,25.719659,-80.240932,25.800587,-80.198457,0.592,1
GEO05780,2023-03-03 03:26:00,3,4,3,0,Coconut Grove,Wynwood,25.731606,-80.236386,25.806131,-80.204847,0.409,1
GEO05781,2023-12-31 20:05:00,20,6,12,1,South Beach,Little Havana,25.776566,-80.121603,25.758492,-80.236303,0.6,1
GEO05782,2023-06-05 05:46:00,5,0,6,0,Coconut Grove,Aventura,25.729194,-80.234427,25.952542,-80.14023,0.444,1
GEO05783,2023-09-08 06:46:00,6,4,9,0,Coral Gables,Downtown,25.720008,-80.271632,25.764749,-80.195351,0.37,1
GEO05784,2023-11-30 10:45:00,10,3,11,0,Wynwood,Coral Gables,25.801153,-80.200264,25.720309,-80.275785,0.351,1
GEO05785,2023-09-05 09:35:00,9,1,9,0,Aventura,Aventura,25.953512,-80.138077,25.952504,-80.144701,0.539,1
GEO05786,2023-01-03 01:30:00,1,1,1,0,Aventura,South Beach,25.948531,-80.125038,25.792527,-80.126845,0.472,1
GEO05787,2023-11-20 04:21:00,4,0,11,0,Brickell,Aventura,25.75077,-80.200455,25.961111,-80.142008,0.326,1
GEO05788,2023-11-29 23:49:00,23,2,11,0,Downtown,Downtown,25.778283,-80.191706,25.764262,-80.205653,0.608,1
GEO05789,2023-10-20 18:03:00,18,4,10,0,Doral,South Beach,25.825394,-80.358541,25.793409,-80.137235,0.647,1
GEO05790,2023-01-10 04:34:00,4,1,1,0,Aventura,Midtown,25.978018,-80.131139,25.816223,-80.193761,0.46,1
GEO05791,2023-04-15 17:13:00,17,5,4,1,Doral,Midtown,25.812789,-80.355681,25.816144,-80.195518,0.606,1
GEO05792,2023-07-04 14:04:00,14,1,7,0,Wynwood,Doral,25.796502,-80.200355,25.809055,-80.352195,0.399,1
GEO05793,2023-12-09 16:08:00,16,5,12,1,Coconut Grove,Coconut Grove,25.720886,-80.239088,25.724468,-80.244232,0.534,1
GEO05794,2023-08-30 00:53:00,0,2,8,0,Doral,Wynwood,25.813798,-80.355904,25.807191,-80.201064,0.42,1
GEO05795,2023-01-11 14:02:00,14,2,1,0,Coconut Grove,Coral Gables,25.736953,-80.236518,25.712795,-80.264041,0.356,1
GEO05796,2023-02-01 16:40:00,16,2,2,0,Doral,Little Havana,25.815181,-80.362112,25.765256,-80.222505,0.41,1
GEO05797,2023-12-27 13:48:00,13,2,12,0,Brickell,Wynwood,25.754688,-80.198643,25.797244,-80.203587,0.405,1
GEO05798,2023-01-18 18:56:00,18,2,1,0,Midtown,Downtown,25.811753,-80.195862,25.779497,-80.188454,0.679,1
GEO05799,2023-09-16 08:38:00,8,5,9,1,Brickell,Coconut Grove,25.763914,-80.186493,25.731762,-80.229536,0.573,1
GEO05800,2023-10-04 14:55:00,14,2,10,0,Coral Gables,South Beach,25.731527,-80.25437,25.786712,-80.128832,0.342,1
GEO05801,2023-06-27 01:54:00,1,1,6,0,Aventura,Midtown,25.95346,-80.139525,25.807946,-80.199549,0.421,1
GEO05802,2023-05-18 10:25:00,10,3,5,0,Midtown,Downtown,25.809187,-80.194617,25.769702,-80.201544,0.413,1
GEO05803,2023-05-22 02:49:00,2,0,5,0,South Beach,Wynwood,25.796306,-80.139655,25.800169,-80.195478,0.686,1
GEO05804,2023-05-19 15:30:00,15,4,5,0,Aventura,South Beach,25.938421,-80.143704,25.789999,-80.137492,0.22,1
GEO05805,2023-06-07 10:48:00,10,2,6,0,Little Havana,Coral Gables,25.775046,-80.230228,25.722184,-80.259636,0.335,1
GEO05806,2023-04-06 13:11:00,13,3,4,0,Brickell,South Beach,25.745623,-80.194344,25.773979,-80.127945,0.374,1
GEO05807,2023-04-21 04:54:00,4,4,4,0,Brickell,Aventura,25.758286,-80.185365,25.948964,-80.134588,0.377,1
GEO05808,2023-06-26 05:59:00,5,0,6,0,Doral,Little Havana,25.823866,-80.344162,25.760186,-80.229876,0.33,1
GEO05809,2023-05-04 00:39:00,0,3,5,0,Doral,Downtown,25.834467,-80.360874,25.773744,-80.198555,0.429,1
GEO05810,2023-05-13 01:46:00,1,5,5,1,Midtown,Doral,25.817433,-80.198767,25.808395,-80.351142,0.699,1
GEO05811,2023-11-28 04:17:00,4,1,11,0,Downtown,Coconut Grove,25.775601,-80.200224,25.73487,-80.234072,0.381,1
GEO05812,2023-04-13 15:48:00,15,3,4,0,Doral,Coral Gables,25.81786,-80.351403,25.721557,-80.245969,0.27,1
GEO05813,2023-01-13 01:46:00,1,4,1,0,Brickell,Brickell,25.763878,-80.195317,25.753024,-80.191975,0.631,1
GEO05814,2023-07-24 23:59:00,23,0,7,0,Aventura,Midtown,25.959877,-80.146072,25.807538,-80.192102,0.485,1
GEO05815,2023-04-17 06:08:00,6,0,4,0,Doral,Aventura,25.826731,-80.351334,25.95803,-80.140577,0.359,1
