lat,lon,hour,demand,neighborhood
25.825,-80.365,18,0.45,Doral
25.825,-80.36,18,0.517,Doral
25.825,-80.355,18,0.499,Doral
25.825,-80.35,18,0.575,Doral
25.825,-80.345,18,0.403,Doral
25.825,-80.34,18,0.355,Doral
25.825,-80.335,18,0.259,Doral
25.825,-80.33,18,0.212,Doral
25.825,-80.325,18,0.134,Doral
25.825,-80.32,18,0.061,Doral
25.825,-80.315,18,0.0,Doral
25.825,-80.31,18,0.0,Doral
25.825,-80.305,18,0.0,Doral
25.825,-80.3,18,0.0,Doral
25.825,-80.25,18,0.0,Wynwood
25.825,-80.245,18,0.0,Wynwood
25.825,-80.24,18,0.0,Wynwood
25.825,-80.235,18,0.0,Midtown
25.825,-80.23,18,0.034,Midtown
25.825,-80.225,18,0.101,Midtown
25.825,-80.22,18,0.193,Midtown
25.825,-80.215,18,0.226,Midtown
25.825,-80.21,18,0.314,Midtown
25.825,-80.205,18,0.399,Midtown
25.825,-80.2,18,0.415,Midtown
25.825,-80.195,18,0.441,Midtown
25.825,-80.19,18,0.404,Midtown
25.825,-80.185,18,0.368,Midtown
25.825,-80.18,18,0.319,Midtown
25.825,-80.175,18,0.23,Midtown
25.825,-80.17,18,0.153,Midtown
25.825,-80.165,18,0.1,Midtown
25.825,-80.16,18,0.033,Midtown
25.825,-80.155,18,0.0,South Beach
25.825,-80.15,18,0.006,South Beach
25.825,-80.145,18,0.052,South Beach
25.825,-80.14,18,0.077,South Beach
25.825,-80.135,18,0.107,South Beach
25.825,-80.13,18,0.099,South Beach
25.825,-80.125,18,0.133,South Beach
25.825,-80.12,18,0.076,South Beach
25.825,-80.115,18,0.046,South Beach
25.825,-80.11,18,0.006,South Beach
25.83,-80.37,18,0.355,Doral
25.83,-80.365,18,0.392,Doral
25.83,-80.36,18,0.423,Doral
25.83,-80.355,18,0.478,Doral
25.83,-80.35,18,0.484,Doral
25.83,-80.345,18,0.381,Doral
25.83,-80.34,18,0.3,Doral
25.83,-80.335,18,0.254,Doral
25.83,-80.33,18,0.196,Doral
25.83,-80.325,18,0.137,Doral
25.83,-80.32,18,0.046,Doral
25.83,-80.315,18,0.0,Doral
25.83,-80.31,18,0.0,Doral
25.83,-80.305,18,0.0,Doral
25.83,-80.3,18,0.0,Doral
25.83,-80.25,18,0.0,Wynwood
25.83,-80.245,18,0.0,Midtown
25.83,-80.24,18,0.0,Midtown
25.83,-80.235,18,0.0,Midtown
25.83,-80.23,18,0.0,Midtown
25.83,-80.225,18,0.068,Midtown
25.83,-80.22,18,0.134,Midtown
25.83,-80.215,18,0.206,Midtown
25.83,-80.21,18,0.295,Midtown
25.83,-80.205,18,0.309,Midtown
25.83,-80.2,18,0.365,Midtown
25.83,-80.195,18,0.333,Midtown
25.83,-80.19,18,0.316,Midtown
25.83,-80.185,18,0.292,Midtown
25.83,-80.18,18,0.288,Midtown
25.83,-80.175,18,0.179,Midtown
25.83,-80.17,18,0.126,Midtown
25.83,-80.165,18,0.07,Midtown
25.83,-80.16,18,0.0,Midtown
25.83,-80.155,18,0.0,Midtown
25.83,-80.15,18,0.0,South Beach
25.83,-80.145,18,0.0,South Beach
25.83,-80.14,18,0.0,South Beach
25.83,-80.135,18,0.008,South Beach
25.83,-80.13,18,0.014,South Beach
25.83,-80.125,18,0.007,South Beach
25.83,-80.12,18,0.0,South Beach
25.83,-80.115,18,0.0,South Beach
25.83,-80.11,18,0.0,South Beach
25.835,-80.37,18,0.287,Doral
25.835,-80.365,18,0.337,Doral
25.835,-80.36,18,0.349,Doral
25.835,-80.355,18,0.394,Doral
25.835,-80.35,18,0.349,Doral
25.835,-80.345,18,0.377,Doral
25.835,-80.34,18,0.276,Doral
25.835,-80.335,18,0.216,Doral
25.835,-80.33,18,0.175,Doral
25.835,-80.325,18,0.096,Doral
25.835,-80.32,18,0.02,Doral
25.835,-80.315,18,0.0,Doral
25.835,-80.31,18,0.0,Doral
25.835,-80.305,18,0.0,Doral
25.835,-80.3,18,0.0,Doral
25.835,-80.245,18,0.0,Midtown
25.835,-80.24,18,0.0,Midtown
25.835,-80.235,18,0.0,Midtown
25.835,-80.23,18,0.0,Midtown
25.835,-80.225,18,0.016,Midtown
25.835,-80.22,18,0.075,Midtown
25.835,-80.215,18,0.157,Midtown
25.835,-80.21,18,0.17,Midtown
25.835,-80.205,18,0.232,Midtown
25.835,-80.2,18,0.232,Midtown
25.835,-80.195,18,0.26,Midtown
25.835,-80.19,18,0.233,Midtown
25.835,-80.185,18,0.252,Midtown
25.835,-80.18,18,0.185,Midtown
25.835,-80.175,18,0.15,Midtown
25.835,-80.17,18,0.083,Midtown
25.835,-80.165,18,0.017,Midtown
25.835,-80.16,18,0.0,Midtown
25.835,-80.155,18,0.0,Midtown
25.835,-80.15,18,0.0,South Beach
25.835,-80.145,18,0.0,South Beach
25.835,-80.14,18,0.0,South Beach
25.835,-80.135,18,0.0,South Beach
25.835,-80.13,18,0.0,South Beach
25.835,-80.125,18,0.0,South Beach
25.835,-80.12,18,0.0,South Beach
25.835,-80.115,18,0.0,South Beach
25.835,-80.11,18,0.0,South Beach
25.84,-80.37,18,0.228,Doral
25.84,-80.365,18,0.25,Doral
25.84,-80.36,18,0.254,Doral
25.84,-80.355,18,0.267,Doral
25.84,-80.35,18,0.286,Doral
25.84,-80.345,18,0.282,Doral
25.84,-80.34,18,0.2,Doral
25.84,-80.335,18,0.169,Doral
25.84,-80.33,18,0.112,Doral
25.84,-80.325,18,0.046,Doral
25.84,-80.32,18,0.0,Doral
25.84,-80.315,18,0.0,Doral
25.84,-80.31,18,0.0,Doral
25.84,-80.305,18,0.0,Doral
25.84,-80.3,18,0.0,Doral
25.84,-80.245,18,0.0,Midtown
25.84,-80.24,18,0.0,Midtown
25.84,-80.235,18,0.0,Midtown
25.84,-80.23,18,0.0,Midtown
25.84,-80.225,18,0.0,Midtown
25.84,-80.22,18,0.015,Midtown
25.84,-80.215,18,0.065,Midtown
25.84,-80.21,18,0.119,Midtown
25.84,-80.205,18,0.124,Midtown
25.84,-80.2,18,0.17,Midtown
25.84,-80.195,18,0.161,Midtown
25.84,-80.19,18,0.161,Midtown
25.84,-80.185,18,0.173,Midtown
25.84,-80.18,18,0.115,Midtown
25.84,-80.175,18,0.062,Midtown
25.84,-80.17,18,0.015,Midtown
25.84,-80.165,18,0.0,Midtown
25.84,-80.16,18,0.0,Midtown
25.84,-80.155,18,0.0,Midtown
25.84,-80.15,18,0.0,South Beach
25.84,-80.145,18,0.0,South Beach
25.84,-80.14,18,0.0,South Beach
25.84,-80.135,18,0.0,South Beach
25.84,-80.13,18,0.0,South Beach
25.84,-80.125,18,0.0,South Beach
25.84,-80.12,18,0.0,South Beach
25.84,-80.115,18,0.0,South Beach
25.84,-80.11,18,0.0,South Beach
25.845,-80.37,18,0.181,Doral
25.845,-80.365,18,0.183,Doral
25.845,-80.36,18,0.225,Doral
25.845,-80.355,18,0.228,Doral
25.845,-80.35,18,0.218,Doral
25.845,-80.345,18,0.181,Doral
25.845,-80.34,18,0.143,Doral
25.845,-80.335,18,0.103,Doral
25.845,-80.33,18,0.064,Doral
25.845,-80.325,18,0.003,Doral
25.845,-80.32,18,0.0,Doral
25.845,-80.315,18,0.0,Doral
25.845,-80.31,18,0.0,Doral
25.845,-80.305,18,0.0,Doral
25.845,-80.24,18,0.0,Midtown
25.845,-80.235,18,0.0,Midtown
25.845,-80.23,18,0.0,Midtown
25.845,-80.225,18,0.0,Midtown
25.845,-80.22,18,0.0,Midtown
25.845,-80.215,18,0.0,Midtown
25.845,-80.21,18,0.033,Midtown
25.845,-80.205,18,0.055,Midtown
25.845,-80.2,18,0.069,Midtown
25.845,-80.195,18,0.09,Midtown
25.845,-80.19,18,0.075,Midtown
25.845,-80.185,18,0.06,Midtown
25.845,-80.18,18,0.035,Midtown
25.845,-80.175,18,0.0,Midtown
25.845,-80.17,18,0.0,Midtown
25.845,-80.165,18,0.0,Midtown
25.845,-80.16,18,0.0,Midtown
25.845,-80.155,18,0.0,Midtown
25.845,-80.15,18,0.0,Midtown
25.845,-80.145,18,0.0,South Beach
25.845,-80.14,18,0.0,South Beach
25.845,-80.135,18,0.0,South Beach
25.845,-80.13,18,0.0,South Beach
25.845,-80.125,18,0.0,South Beach
25.845,-80.12,18,0.0,South Beach
25.845,-80.115,18,0.0,South Beach
25.845,-80.11,18,0.0,South Beach
25.85,-80.37,18,0.098,Doral
25.85,-80.365,18,0.125,Doral
25.85,-80.36,18,0.138,Doral
25.85,-80.355,18,0.142,Doral
25.85,-80.35,18,0.146,Doral
25.85,-80.345,18,0.111,Doral
25.85,-80.34,18,0.097,Doral
25.85,-80.335,18,0.058,Doral
25.85,-80.33,18,0.002,Doral
25.85,-80.325,18,0.0,Doral
25.85,-80.32,18,0.0,Doral
25.85,-80.315,18,0.0,Doral
25.85,-80.31,18,0.0,Doral
25.85,-80.305,18,0.0,Doral
25.85,-80.235,18,0.0,Midtown
25.85,-80.23,18,0.0,Midtown
25.85,-80.225,18,0.0,Midtown
25.85,-80.22,18,0.0,Midtown
25.85,-80.215,18,0.0,Midtown
25.85,-80.21,18,0.0,Midtown
25.85,-80.205,18,0.0,Midtown
25.85,-80.2,18,0.0,Midtown
25.85,-80.195,18,0.0,Midtown
25.85,-80.19,18,0.0,Midtown
25.85,-80.185,18,0.0,Midtown
25.85,-80.18,18,0.0,Midtown
25.85,-80.175,18,0.0,Midtown
25.85,-80.17,18,0.0,Midtown
25.85,-80.165,18,0.0,Midtown
25.85,-80.16,18,0.0,Midtown
25.85,-80.155,18,0.0,Midtown
25.85,-80.135,18,0.0,South Beach
25.85,-80.13,18,0.0,South Beach
25.85,-80.125,18,0.0,South Beach
25.855,-80.37,18,0.021,Doral
25.855,-80.365,18,0.053,Doral
25.855,-80.36,18,0.062,Doral
25.855,-80.355,18,0.076,Doral
25.855,-80.35,18,0.067,Doral
25.855,-80.345,18,0.038,Doral
25.855,-80.34,18,0.021,Doral
25.855,-80.335,18,0.0,Doral
25.855,-80.33,18,0.0,Doral
25.855,-80.325,18,0.0,Doral
25.855,-80.32,18,0.0,Doral
25.855,-80.315,18,0.0,Doral
25.855,-80.31,18,0.0,Doral
25.855,-80.23,18,0.0,Midtown
25.855,-80.225,18,0.0,Midtown
25.855,-80.22,18,0.0,Midtown
25.855,-80.215,18,0.0,Midtown
25.855,-80.21,18,0.0,Midtown
25.855,-80.205,18,0.0,Midtown
25.855,-80.2,18,0.0,Midtown
25.855,-80.195,18,0.0,Midtown
25.855,-80.19,18,0.0,Midtown
25.855,-80.185,18,0.0,Midtown
25.855,-80.18,18,0.0,Midtown
25.855,-80.175,18,0.0,Midtown
25.855,-80.17,18,0.0,Midtown
25.855,-80.165,18,0.0,Midtown
25.855,-80.16,18,0.0,Midtown
25.86,-80.37,18,0.0,Doral
25.86,-80.365,18,0.0,Doral
25.86,-80.36,18,0.0,Doral
25.86,-80.355,18,0.0,Doral
25.86,-80.35,18,0.0,Doral
25.86,-80.345,18,0.0,Doral
25.86,-80.34,18,0.0,Doral
25.86,-80.335,18,0.0,Doral
25.86,-80.33,18,0.0,Doral
25.86,-80.325,18,0.0,Doral
25.86,-80.32,18,0.0,Doral
25.86,-80.315,18,0.0,Doral
25.86,-80.225,18,0.0,Midtown
25.86,-80.22,18,0.0,Midtown
25.86,-80.215,18,0.0,Midtown
25.86,-80.21,18,0.0,Midtown
25.86,-80.205,18,0.0,Midtown
25.86,-80.2,18,0.0,Midtown
25.86,-80.195,18,0.0,Midtown
25.86,-80.19,18,0.0,Midtown
25.86,-80.185,18,0.0,Midtown
25.86,-80.18,18,0.0,Midtown
25.86,-80.175,18,0.0,Midtown
25.86,-80.17,18,0.0,Midtown
25.86,-80.165,18,0.0,Midtown
25.865,-80.37,18,0.0,Doral
25.865,-80.365,18,0.0,Doral
25.865,-80.36,18,0.0,Doral
25.865,-80.355,18,0.0,Doral
25.865,-80.35,18,0.0,Doral
25.865,-80.345,18,0.0,Doral
25.865,-80.34,18,0.0,Doral
25.865,-80.335,18,0.0,Doral
25.865,-80.33,18,0.0,Doral
25.865,-80.325,18,0.0,Doral
25.865,-80.32,18,0.0,Doral
25.865,-80.215,18,0.0,Midtown
25.865,-80.21,18,0.0,Midtown
25.865,-80.205,18,0.0,Midtown
25.865,-80.2,18,0.0,Midtown
25.865,-80.195,18,0.0,Midtown
25.865,-80.19,18,0.0,Midtown
25.865,-80.185,18,0.0,Midtown
25.865,-80.18,18,0.0,Midtown
25.865,-80.175,18,0.0,Midtown
25.87,-80.37,18,0.0,Doral
25.87,-80.365,18,0.0,Doral
25.87,-80.36,18,0.0,Doral
25.87,-80.355,18,0.0,Doral
25.87,-80.35,18,0.0,Doral
25.87,-80.345,18,0.0,Doral
25.87,-80.34,18,0.0,Doral
25.87,-80.335,18,0.0,Doral
25.87,-80.33,18,0.0,Doral
25.87,-80.325,18,0.0,Doral
25.87,-80.195,18,0.0,Midtown
25.875,-80.37,18,0.0,Doral
25.875,-80.365,18,0.0,Doral
25.875,-80.36,18,0.0,Doral
25.875,-80.355,18,0.0,Doral
25.875,-80.35,18,0.0,Doral
25.875,-80.345,18,0.0,Doral
25.875,-80.34,18,0.0,Doral
25.875,-80.335,18,0.0,Doral
25.9,-80.155,18,0.0,Aventura
25.9,-80.15,18,0.0,Aventura
25.9,-80.145,18,0.0,Aventura
25.9,-80.14,18,0.0,Aventura
25.9,-80.135,18,0.0,Aventura
25.9,-80.13,18,0.0,Aventura
25.9,-80.125,18,0.0,Aventura
25.9,-80.12,18,0.0,Aventura
25.905,-80.17,18,0.0,Aventura
25.905,-80.165,18,0.0,Aventura
25.905,-80.16,18,0.0,Aventura
25.905,-80.155,18,0.0,Aventura
25.905,-80.15,18,0.0,Aventura
25.905,-80.145,18,0.0,Aventura
25.905,-80.14,18,0.0,Aventura
25.905,-80.135,18,0.0,Aventura
25.905,-80.13,18,0.0,Aventura
25.905,-80.125,18,0.0,Aventura
25.905,-80.12,18,0.0,Aventura
25.905,-80.115,18,0.0,Aventura
25.905,-80.11,18,0.0,Aventura
25.91,-80.175,18,0.0,Aventura
25.91,-80.17,18,0.0,Aventura
25.91,-80.165,18,0.0,Aventura
25.91,-80.16,18,0.0,Aventura
25.91,-80.155,18,0.0,Aventura
25.91,-80.15,18,0.0,Aventura
25.91,-80.145,18,0.0,Aventura
25.91,-80.14,18,0.0,Aventura
25.91,-80.135,18,0.0,Aventura
25.91,-80.13,18,0.0,Aventura
25.91,-80.125,18,0.0,Aventura
25.91,-80.12,18,0.0,Aventura
25.91,-80.115,18,0.0,Aventura
25.91,-80.11,18,0.0,Aventura
25.915,-80.18,18,0.0,Aventura
25.915,-80.175,18,0.0,Aventura
25.915,-80.17,18,0.0,Aventura
25.915,-80.165,18,0.0,Aventura
25.915,-80.16,18,0.0,Aventura
25.915,-80.155,18,0.0,Aventura
25.915,-80.15,18,0.0,Aventura
25.915,-80.145,18,0.0,Aventura
25.915,-80.14,18,0.0,Aventura
25.915,-80.135,18,0.0,Aventura
25.915,-80.13,18,0.0,Aventura
25.915,-80.125,18,0.0,Aventura
25.915,-80.12,18,0.0,Aventura
25.915,-80.115,18,0.0,Aventura
25.915,-80.11,18,0.0,Aventura
25.92,-80.185,18,0.0,Aventura
25.92,-80.18,18,0.0,Aventura
25.92,-80.175,18,0.0,Aventura
25.92,-80.17,18,0.0,Aventura
25.92,-80.165,18,0.0,Aventura
25.92,-80.16,18,0.0,Aventura
25.92,-80.155,18,0.007,Aventura
25.92,-80.15,18,0.034,Aventura
25.92,-80.145,18,0.057,Aventura
25.92,-80.14,18,0.064,Aventura
25.92,-80.135,18,0.055,Aventura
25.92,-80.13,18,0.039,Aventura
25.92,-80.125,18,0.014,Aventura
25.92,-80.12,18,0.0,Aventura
25.92,-80.115,18,0.0,Aventura
25.92,-80.11,18,0.0,Aventura
25.925,-80.19,18,0.0,Aventura
25.925,-80.185,18,0.0,Aventura
25.925,-80.18,18,0.0,Aventura
25.925,-80.175,18,0.0,Aventura
25.925,-80.17,18,0.0,Aventura
25.925,-80.165,18,0.0,Aventura
25.925,-80.16,18,0.038,Aventura
25.925,-80.155,18,0.068,Aventura
25.925,-80.15,18,0.11,Aventura
25.925,-80.145,18,0.13,Aventura
25.925,-80.14,18,0.127,Aventura
25.925,-80.135,18,0.134,Aventura
25.925,-80.13,18,0.121,Aventura
25.925,-80.125,18,0.084,Aventura
25.925,-80.12,18,0.048,Aventura
25.925,-80.115,18,0.004,Aventura
25.925,-80.11,18,0.0,Aventura
25.93,-80.19,18,0.0,Aventura
25.93,-80.185,18,0.0,Aventura
25.93,-80.18,18,0.0,Aventura
25.93,-80.175,18,0.0,Aventura
25.93,-80.17,18,0.0,Aventura
25.93,-80.165,18,0.053,Aventura
25.93,-80.16,18,0.097,Aventura
25.93,-80.155,18,0.159,Aventura
25.93,-80.15,18,0.192,Aventura
25.93,-80.145,18,0.208,Aventura
25.93,-80.14,18,0.245,Aventura
25.93,-80.135,18,0.206,Aventura
25.93,-80.13,18,0.196,Aventura
25.93,-80.125,18,0.148,Aventura
25.93,-80.12,18,0.14,Aventura
25.93,-80.115,18,0.061,Aventura
25.93,-80.11,18,0.008,Aventura
25.935,-80.195,18,0.0,Aventura
25.935,-80.19,18,0.0,Aventura
25.935,-80.185,18,0.0,Aventura
25.935,-80.18,18,0.0,Aventura
25.935,-80.175,18,0.0,Aventura
25.935,-80.17,18,0.047,Aventura
25.935,-80.165,18,0.102,Aventura
25.935,-80.16,18,0.175,Aventura
25.935,-80.155,18,0.247,Aventura
25.935,-80.15,18,0.259,Aventura
25.935,-80.145,18,0.283,Aventura
25.935,-80.14,18,0.326,Aventura
25.935,-80.135,18,0.334,Aventura
25.935,-80.13,18,0.266,Aventura
25.935,-80.125,18,0.252,Aventura
25.935,-80.12,18,0.183,Aventura
25.935,-80.115,18,0.115,Aventura
25.935,-80.11,18,0.068,Aventura
25.94,-80.195,18,0.0,Aventura
25.94,-80.19,18,0.0,Aventura
25.94,-80.185,18,0.0,Aventura
25.94,-80.18,18,0.0,Aventura
25.94,-80.175,18,0.015,Aventura
25.94,-80.17,18,0.089,Aventura
25.94,-80.165,18,0.155,Aventura
25.94,-80.16,18,0.252,Aventura
25.94,-80.155,18,0.278,Aventura
25.94,-80.15,18,0.322,Aventura
25.94,-80.145,18,0.36,Aventura
25.94,-80.14,18,0.408,Aventura
25.94,-80.135,18,0.378,Aventura
25.94,-80.13,18,0.377,Aventura
25.94,-80.125,18,0.296,Aventura
25.94,-80.12,18,0.251,Aventura
25.94,-80.115,18,0.181,Aventura
25.94,-80.11,18,0.091,Aventura
25.945,-80.195,18,0.0,Aventura
25.945,-80.19,18,0.0,Aventura
25.945,-80.185,18,0.0,Aventura
25.945,-80.18,18,0.0,Aventura
25.945,-80.175,18,0.041,Aventura
25.945,-80.17,18,0.105,Aventura
25.945,-80.165,18,0.206,Aventura
25.945,-80.16,18,0.275,Aventura
25.945,-80.155,18,0.34,Aventura
25.945,-80.15,18,0.452,Aventura
25.945,-80.145,18,0.45,Aventura
25.945,-80.14,18,0.495,Aventura
25.945,-80.135,18,0.506,Aventura
25.945,-80.13,18,0.408,Aventura
25.945,-80.125,18,0.37,Aventura
25.945,-80.12,18,0.285,Aventura
25.945,-80.115,18,0.218,Aventura
25.945,-80.11,18,0.133,Aventura
25.95,-80.195,18,0.0,Aventura
25.95,-80.19,18,0.0,Aventura
25.95,-80.185,18,0.0,Aventura
25.95,-80.18,18,0.0,Aventura
25.95,-80.175,18,0.063,Aventura
25.95,-80.17,18,0.154,Aventura
25.95,-80.165,18,0.212,Aventura
25.95,-80.16,18,0.308,Aventura
25.95,-80.155,18,0.406,Aventura
25.95,-80.15,18,0.478,Aventura
25.95,-80.145,18,0.524,Aventura
25.95,-80.14,18,0.49,Aventura
25.95,-80.135,18,0.605,Aventura
25.95,-80.13,18,0.451,Aventura
25.95,-80.125,18,0.472,Aventura
25.95,-80.12,18,0.332,Aventura
25.95,-80.115,18,0.266,Aventura
25.95,-80.11,18,0.133,Aventura
25.955,-80.195,18,0.0,Aventura
25.955,-80.19,18,0.0,Aventura
25.955,-80.185,18,0.0,Aventura
25.955,-80.18,18,0.0,Aventura
25.955,-80.175,18,0.067,Aventura
25.955,-80.17,18,0.151,Aventura
25.955,-80.165,18,0.242,Aventura
25.955,-80.16,18,0.329,Aventura
25.955,-80.155,18,0.422,Aventura
25.955,-80.15,18,0.564,Aventura
25.955,-80.145,18,0.591,Aventura
25.955,-80.14,18,0.603,Aventura
25.955,-80.135,18,0.552,Aventura
25.955,-80.13,18,0.525,Aventura
25.955,-80.125,18,0.405,Aventura
25.955,-80.12,18,0.342,Aventura
25.955,-80.115,18,0.276,Aventura
25.955,-80.11,18,0.167,Aventura
25.96,-80.195,18,0.0,Aventura
25.96,-80.19,18,0.0,Aventura
25.96,-80.185,18,0.0,Aventura
25.96,-80.18,18,0.0,Aventura
25.96,-80.175,18,0.082,Aventura
25.96,-80.17,18,0.155,Aventura
25.96,-80.165,18,0.241,Aventura
25.96,-80.16,18,0.283,Aventura
25.96,-80.155,18,0.374,Aventura
25.96,-80.15,18,0.454,Aventura
25.96,-80.145,18,0.545,Aventura
25.96,-80.14,18,0.582,Aventura
25.96,-80.135,18,0.586,Aventura
25.96,-80.13,18,0.505,Aventura
25.96,-80.125,18,0.43,Aventura
25.96,-80.12,18,0.372,Aventura
25.96,-80.115,18,0.257,Aventura
25.96,-80.11,18,0.188,Aventura
25.965,-80.195,18,0.0,Aventura
25.965,-80.19,18,0.0,Aventura
25.965,-80.185,18,0.0,Aventura
25.965,-80.18,18,0.0,Aventura
25.965,-80.175,18,0.062,Aventura
25.965,-80.17,18,0.137,Aventura
25.965,-80.165,18,0.206,Aventura
25.965,-80.16,18,0.297,Aventura
25.965,-80.155,18,0.372,Aventura
25.965,-80.15,18,0.393,Aventura
25.965,-80.145,18,0.442,Aventura
25.965,-80.14,18,0.508,Aventura
25.965,-80.135,18,0.561,Aventura
25.965,-80.13,18,0.504,Aventura
25.965,-80.125,18,0.448,Aventura
25.965,-80.12,18,0.288,Aventura
25.965,-80.115,18,0.265,Aventura
25.965,-80.11,18,0.152,Aventura
25.7,-80.32,22,0.0,Coral Gables
25.7,-80.315,22,0.0,Coral Gables
25.7,-80.31,22,0.0,Coral Gables
25.7,-80.305,22,0.0,Coral Gables
25.7,-80.3,22,0.02,Coral Gables
25.7,-80.295,22,0.069,Coral Gables
25.7,-80.29,22,0.117,Coral Gables
25.7,-80.285,22,0.137,Coral Gables
25.7,-80.28,22,0.19,Coral Gables
25.7,-80.275,22,0.23,Coral Gables
25.7,-80.27,22,0.264,Coral Gables
25.7,-80.265,22,0.23,Coral Gables
25.7,-80.26,22,0.187,Coral Gables
25.7,-80.255,22,0.188,Coral Gables
25.7,-80.25,22,0.157,Coral Gables
25.7,-80.245,22,0.11,Coral Gables
25.7,-80.24,22,0.165,Coconut Grove
25.7,-80.235,22,0.16,Coconut Grove
25.7,-80.23,22,0.15,Coconut Grove
25.7,-80.225,22,0.113,Coconut Grove
25.7,-80.22,22,0.071,Coconut Grove
25.7,-80.215,22,0.025,Coconut Grove
25.7,-80.21,22,0.0,Coconut Grove
25.7,-80.205,22,0.0,Coconut Grove
25.7,-80.2,22,0.0,Coconut Grove
25.7,-80.195,22,0.0,Coconut Grove
25.7,-80.19,22,0.0,Coconut Grove
25.7,-80.185,22,0.0,Brickell
25.705,-80.325,22,0.0,Coral Gables
25.705,-80.32,22,0.0,Coral Gables
25.705,-80.315,22,0.0,Coral Gables
25.705,-80.31,22,0.0,Coral Gables
25.705,-80.305,22,0.0,Coral Gables
25.705,-80.3,22,0.06,Coral Gables
25.705,-80.295,22,0.089,Coral Gables
25.705,-80.29,22,0.184,Coral Gables
25.705,-80.285,22,0.163,Coral Gables
25.705,-80.28,22,0.241,Coral Gables
25.705,-80.275,22,0.247,Coral Gables
25.705,-80.27,22,0.271,Coral Gables
25.705,-80.265,22,0.243,Coral Gables
25.705,-80.26,22,0.289,Coral Gables
25.705,-80.255,22,0.252,Coral Gables
25.705,-80.25,22,0.197,Coral Gables
25.705,-80.245,22,0.249,Coconut Grove
25.705,-80.24,22,0.217,Coconut Grove
25.705,-80.235,22,0.231,Coconut Grove
25.705,-80.23,22,0.234,Coconut Grove
25.705,-80.225,22,0.191,Coconut Grove
25.705,-80.22,22,0.143,Coconut Grove
25.705,-80.215,22,0.087,Coconut Grove
25.705,-80.21,22,0.029,Coconut Grove
25.705,-80.205,22,0.0,Coconut Grove
25.705,-80.2,22,0.0,Coconut Grove
25.705,-80.195,22,0.0,Coconut Grove
25.705,-80.19,22,0.0,Brickell
25.705,-80.185,22,0.0,Brickell
25.705,-80.18,22,0.0,Brickell
25.705,-80.175,22,0.0,Brickell
25.705,-80.17,22,0.0,Brickell
25.71,-80.325,22,0.0,Coral Gables
25.71,-80.32,22,0.0,Coral Gables
25.71,-80.315,22,0.0,Coral Gables
25.71,-80.31,22,0.0,Coral Gables
25.71,-80.305,22,0.021,Coral Gables
25.71,-80.3,22,0.073,Coral Gables
25.71,-80.295,22,0.125,Coral Gables
25.71,-80.29,22,0.188,Coral Gables
25.71,-80.285,22,0.24,Coral Gables
25.71,-80.28,22,0.272,Coral Gables
25.71,-80.275,22,0.366,Coral Gables
25.71,-80.27,22,0.309,Coral Gables
25.71,-80.265,22,0.378,Coral Gables
25.71,-80.26,22,0.269,Coral Gables
25.71,-80.255,22,0.235,Coral Gables
25.71,-80.25,22,0.258,Coral Gables
25.71,-80.245,22,0.293,Coconut Grove
25.71,-80.24,22,0.335,Coconut Grove
25.71,-80.235,22,0.294,Coconut Grove
25.71,-80.23,22,0.311,Coconut Grove
25.71,-80.225,22,0.3,Coconut Grove
25.71,-80.22,22,0.205,Coconut Grove
25.71,-80.215,22,0.174,Coconut Grove
25.71,-80.21,22,0.084,Coconut Grove
25.71,-80.205,22,0.015,Coconut Grove
25.71,-80.2,22,0.0,Coconut Grove
25.71,-80.195,22,0.0,Coconut Grove
25.71,-80.19,22,0.0,Brickell
25.71,-80.185,22,0.0,Brickell
25.71,-80.18,22,0.0,Brickell
25.71,-80.175,22,0.0,Brickell
25.71,-80.17,22,0.0,Brickell
25.71,-80.165,22,0.0,Brickell
25.71,-80.16,22,0.0,Brickell
25.715,-80.325,22,0.0,Coral Gables
25.715,-80.32,22,0.0,Coral Gables
25.715,-80.315,22,0.0,Coral Gables
25.715,-80.31,22,0.0,Coral Gables
25.715,-80.305,22,0.036,Coral Gables
25.715,-80.3,22,0.094,Coral Gables
25.715,-80.295,22,0.188,Coral Gables
25.715,-80.29,22,0.202,Coral Gables
25.715,-80.285,22,0.277,Coral Gables
25.715,-80.28,22,0.342,Coral Gables
25.715,-80.275,22,0.343,Coral Gables
25.715,-80.27,22,0.462,Coral Gables
25.715,-80.265,22,0.479,Coral Gables
25.715,-80.26,22,0.353,Coral Gables
25.715,-80.255,22,0.351,Coral Gables
25.715,-80.25,22,0.262,Coral Gables
25.715,-80.245,22,0.41,Coconut Grove
25.715,-80.24,22,0.412,Coconut Grove
25.715,-80.235,22,0.406,Coconut Grove
25.715,-80.23,22,0.336,Coconut Grove
25.715,-80.225,22,0.318,Coconut Grove
25.715,-80.22,22,0.286,Coconut Grove
25.715,-80.215,22,0.188,Coconut Grove
25.715,-80.21,22,0.142,Coconut Grove
25.715,-80.205,22,0.06,Coconut Grove
25.715,-80.2,22,0.0,Coconut Grove
25.715,-80.195,22,0.0,Brickell
25.715,-80.19,22,0.0,Brickell
25.715,-80.185,22,0.0,Brickell
25.715,-80.18,22,0.0,Brickell
25.715,-80.175,22,0.0,Brickell
25.715,-80.17,22,0.0,Brickell
25.715,-80.165,22,0.0,Brickell
